,ownerincome,housholdincome,ownerid,houseid,
806,587718,797356,58,1190,"insert into income (ownerid, houseid, familyincome, householdincome) values (58,1190,587718,797356);"
807,821248,714173,761,287,"insert into income (ownerid, houseid, familyincome, householdincome) values (761,287,821248,714173);"
808,569269,596324,845,585,"insert into income (ownerid, houseid, familyincome, householdincome) values (845,585,569269,596324);"
809,589775,929684,186,2302,"insert into income (ownerid, houseid, familyincome, householdincome) values (186,2302,589775,929684);"
810,856910,521466,533,1585,"insert into income (ownerid, houseid, familyincome, householdincome) values (533,1585,856910,521466);"
811,607968,532992,685,1311,"insert into income (ownerid, houseid, familyincome, householdincome) values (685,1311,607968,532992);"
812,453744,665663,418,1707,"insert into income (ownerid, houseid, familyincome, householdincome) values (418,1707,453744,665663);"
813,399267,974766,365,1761,"insert into income (ownerid, houseid, familyincome, householdincome) values (365,1761,399267,974766);"
814,419385,912981,502,2344,"insert into income (ownerid, houseid, familyincome, householdincome) values (502,2344,419385,912981);"
815,406084,542280,174,2061,"insert into income (ownerid, houseid, familyincome, householdincome) values (174,2061,406084,542280);"
816,758601,1153744,413,462,"insert into income (ownerid, houseid, familyincome, householdincome) values (413,462,758601,1153744);"
817,881046,1079860,825,40,"insert into income (ownerid, houseid, familyincome, householdincome) values (825,40,881046,1079860);"
818,816819,544588,670,1360,"insert into income (ownerid, houseid, familyincome, householdincome) values (670,1360,816819,544588);"
819,438100,1199484,692,657,"insert into income (ownerid, houseid, familyincome, householdincome) values (692,657,438100,1199484);"
820,888318,583758,177,272,"insert into income (ownerid, houseid, familyincome, householdincome) values (177,272,888318,583758);"
821,368257,1165934,190,2113,"insert into income (ownerid, houseid, familyincome, householdincome) values (190,2113,368257,1165934);"
822,511844,503578,645,509,"insert into income (ownerid, houseid, familyincome, householdincome) values (645,509,511844,503578);"
823,896955,981166,677,2406,"insert into income (ownerid, houseid, familyincome, householdincome) values (677,2406,896955,981166);"
824,319620,737996,953,1409,"insert into income (ownerid, houseid, familyincome, householdincome) values (953,1409,319620,737996);"
825,730404,574116,819,1852,"insert into income (ownerid, houseid, familyincome, householdincome) values (819,1852,730404,574116);"
826,406200,669912,135,1797,"insert into income (ownerid, houseid, familyincome, householdincome) values (135,1797,406200,669912);"
827,412886,615080,397,1183,"insert into income (ownerid, houseid, familyincome, householdincome) values (397,1183,412886,615080);"
828,509951,558682,67,1366,"insert into income (ownerid, houseid, familyincome, householdincome) values (67,1366,509951,558682);"
829,844366,1130384,251,2397,"insert into income (ownerid, houseid, familyincome, householdincome) values (251,2397,844366,1130384);"
830,970907,1098308,752,355,"insert into income (ownerid, houseid, familyincome, householdincome) values (752,355,970907,1098308);"
831,718511,503910,827,2480,"insert into income (ownerid, houseid, familyincome, householdincome) values (827,2480,718511,503910);"
832,777848,1126428,160,661,"insert into income (ownerid, houseid, familyincome, householdincome) values (160,661,777848,1126428);"
833,565207,1051079,413,256,"insert into income (ownerid, houseid, familyincome, householdincome) values (413,256,565207,1051079);"
834,362409,730976,408,2257,"insert into income (ownerid, houseid, familyincome, householdincome) values (408,2257,362409,730976);"
835,611727,1096226,916,1734,"insert into income (ownerid, houseid, familyincome, householdincome) values (916,1734,611727,1096226);"
836,974097,920736,310,1288,"insert into income (ownerid, houseid, familyincome, householdincome) values (310,1288,974097,920736);"
837,711387,719983,615,417,"insert into income (ownerid, houseid, familyincome, householdincome) values (615,417,711387,719983);"
838,614326,688332,296,1925,"insert into income (ownerid, houseid, familyincome, householdincome) values (296,1925,614326,688332);"
839,539118,550417,406,563,"insert into income (ownerid, houseid, familyincome, householdincome) values (406,563,539118,550417);"
840,444276,853558,562,173,"insert into income (ownerid, houseid, familyincome, householdincome) values (562,173,444276,853558);"
841,608036,968079,927,2405,"insert into income (ownerid, houseid, familyincome, householdincome) values (927,2405,608036,968079);"
842,835211,1010978,911,1320,"insert into income (ownerid, houseid, familyincome, householdincome) values (911,1320,835211,1010978);"
843,406679,762928,796,984,"insert into income (ownerid, houseid, familyincome, householdincome) values (796,984,406679,762928);"
844,969118,1185529,177,372,"insert into income (ownerid, houseid, familyincome, householdincome) values (177,372,969118,1185529);"
845,566540,870786,203,2097,"insert into income (ownerid, houseid, familyincome, householdincome) values (203,2097,566540,870786);"
846,825046,714619,959,401,"insert into income (ownerid, houseid, familyincome, householdincome) values (959,401,825046,714619);"
847,699357,600821,134,1117,"insert into income (ownerid, houseid, familyincome, householdincome) values (134,1117,699357,600821);"
848,691882,663785,275,826,"insert into income (ownerid, houseid, familyincome, householdincome) values (275,826,691882,663785);"
849,467542,761368,514,305,"insert into income (ownerid, houseid, familyincome, householdincome) values (514,305,467542,761368);"
850,603231,1055767,649,207,"insert into income (ownerid, houseid, familyincome, householdincome) values (649,207,603231,1055767);"
851,980699,541629,542,869,"insert into income (ownerid, houseid, familyincome, householdincome) values (542,869,980699,541629);"
852,648776,570488,629,88,"insert into income (ownerid, houseid, familyincome, householdincome) values (629,88,648776,570488);"
853,736371,751679,751,1081,"insert into income (ownerid, houseid, familyincome, householdincome) values (751,1081,736371,751679);"
854,820586,929776,387,826,"insert into income (ownerid, houseid, familyincome, householdincome) values (387,826,820586,929776);"
855,741273,1129672,697,2149,"insert into income (ownerid, houseid, familyincome, householdincome) values (697,2149,741273,1129672);"
856,741784,695525,937,1093,"insert into income (ownerid, houseid, familyincome, householdincome) values (937,1093,741784,695525);"
857,516015,1022787,655,2464,"insert into income (ownerid, houseid, familyincome, householdincome) values (655,2464,516015,1022787);"
858,744133,690273,442,1704,"insert into income (ownerid, houseid, familyincome, householdincome) values (442,1704,744133,690273);"
859,538943,984904,673,657,"insert into income (ownerid, houseid, familyincome, householdincome) values (673,657,538943,984904);"
860,785011,697761,312,1973,"insert into income (ownerid, houseid, familyincome, householdincome) values (312,1973,785011,697761);"
861,491915,563057,912,1497,"insert into income (ownerid, houseid, familyincome, householdincome) values (912,1497,491915,563057);"
862,354043,759478,881,31,"insert into income (ownerid, houseid, familyincome, householdincome) values (881,31,354043,759478);"
863,306973,1003590,393,1118,"insert into income (ownerid, houseid, familyincome, householdincome) values (393,1118,306973,1003590);"
864,671539,1137026,176,236,"insert into income (ownerid, houseid, familyincome, householdincome) values (176,236,671539,1137026);"
865,649238,573452,781,2102,"insert into income (ownerid, houseid, familyincome, householdincome) values (781,2102,649238,573452);"
866,539727,821026,925,173,"insert into income (ownerid, houseid, familyincome, householdincome) values (925,173,539727,821026);"
867,448834,944007,266,2124,"insert into income (ownerid, houseid, familyincome, householdincome) values (266,2124,448834,944007);"
868,481147,575058,227,764,"insert into income (ownerid, houseid, familyincome, householdincome) values (227,764,481147,575058);"
869,680747,987697,172,415,"insert into income (ownerid, houseid, familyincome, householdincome) values (172,415,680747,987697);"
870,842201,731695,356,791,"insert into income (ownerid, houseid, familyincome, householdincome) values (356,791,842201,731695);"
871,505556,825376,595,1246,"insert into income (ownerid, houseid, familyincome, householdincome) values (595,1246,505556,825376);"
872,950650,1170122,175,1495,"insert into income (ownerid, houseid, familyincome, householdincome) values (175,1495,950650,1170122);"
873,735916,1197417,707,1239,"insert into income (ownerid, houseid, familyincome, householdincome) values (707,1239,735916,1197417);"
874,718380,944506,594,1599,"insert into income (ownerid, houseid, familyincome, householdincome) values (594,1599,718380,944506);"
875,766297,657375,662,365,"insert into income (ownerid, houseid, familyincome, householdincome) values (662,365,766297,657375);"
876,625552,544374,100,2498,"insert into income (ownerid, houseid, familyincome, householdincome) values (100,2498,625552,544374);"
877,757158,640745,205,1583,"insert into income (ownerid, houseid, familyincome, householdincome) values (205,1583,757158,640745);"
878,719036,1007506,340,1770,"insert into income (ownerid, houseid, familyincome, householdincome) values (340,1770,719036,1007506);"
879,437025,1157491,385,976,"insert into income (ownerid, houseid, familyincome, householdincome) values (385,976,437025,1157491);"
880,350877,642208,270,370,"insert into income (ownerid, houseid, familyincome, householdincome) values (270,370,350877,642208);"
881,797276,1192813,278,1949,"insert into income (ownerid, houseid, familyincome, householdincome) values (278,1949,797276,1192813);"
882,969444,1163602,939,177,"insert into income (ownerid, houseid, familyincome, householdincome) values (939,177,969444,1163602);"
883,712702,931303,661,2170,"insert into income (ownerid, houseid, familyincome, householdincome) values (661,2170,712702,931303);"
884,715858,885590,807,1600,"insert into income (ownerid, houseid, familyincome, householdincome) values (807,1600,715858,885590);"
