,addressid,stateID,bedrooms,bathrooms,propertytypeID,price,heatingtypeID,forsale,appliancessincluded,yr_built,ownerid,
474,1877,32,4,2.75,4,859900,2,FALSE,FALSE,2011,567,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1877,567,32,4,2.75,4,859900,2,FALSE,FALSE,2011);"
475,1364,32,4,2.25,4,520000,2,FALSE,FALSE,2003,797,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1364,797,32,4,2.25,4,520000,2,FALSE,FALSE,2003);"
476,1785,32,3,2.5,2,460000,2,FALSE,TRUE,2005,332,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1785,332,32,3,2.5,2,460000,2,FALSE,TRUE,2005);"
477,4040,32,3,1.5,3,438924,1,TRUE,FALSE,1949,918,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (4040,918,32,3,1.5,3,438924,1,TRUE,FALSE,1949);"
478,2211,32,2,1,1,315000,4,TRUE,TRUE,1918,611,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2211,611,32,2,1,1,315000,4,TRUE,TRUE,1918);"
479,3787,32,4,2.75,3,590000,3,TRUE,FALSE,1975,269,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3787,269,32,4,2.75,3,590000,3,TRUE,FALSE,1975);"
480,40,32,4,1.75,3,378500,2,TRUE,FALSE,1955,163,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (40,163,32,4,1.75,3,378500,2,TRUE,FALSE,1955);"
481,2801,32,3,2.5,4,328500,3,TRUE,TRUE,1990,915,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2801,915,32,3,2.5,4,328500,3,TRUE,TRUE,1990);"
482,693,32,3,3,2,849950,3,TRUE,FALSE,1973,889,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (693,889,32,3,3,2,849950,3,TRUE,FALSE,1973);"
483,2189,32,3,1.5,4,525000,4,TRUE,FALSE,1950,404,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2189,404,32,3,1.5,4,525000,4,TRUE,FALSE,1950);"
484,1963,32,4,3.25,3,1385000,3,FALSE,TRUE,1993,452,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1963,452,32,4,3.25,3,1385000,3,FALSE,TRUE,1993);"
485,2102,32,4,2.5,4,295000,4,FALSE,TRUE,1978,918,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2102,918,32,4,2.5,4,295000,4,FALSE,TRUE,1978);"
486,804,32,6,3.5,2,1067000,2,TRUE,TRUE,1998,189,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (804,189,32,6,3.5,2,1067000,2,TRUE,TRUE,1998);"
487,3421,32,2,2,2,207950,1,FALSE,FALSE,1917,352,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3421,352,32,2,2,2,207950,1,FALSE,FALSE,1917);"
488,1420,32,4,2.75,3,699900,1,FALSE,TRUE,2002,529,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1420,529,32,4,2.75,3,699900,1,FALSE,TRUE,2002);"
489,304,32,5,2.5,3,1280000,1,FALSE,TRUE,1977,769,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (304,769,32,5,2.5,3,1280000,1,FALSE,TRUE,1977);"
490,1087,32,4,1.5,3,452000,3,FALSE,TRUE,1963,974,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1087,974,32,4,1.5,3,452000,3,FALSE,TRUE,1963);"
491,3259,32,3,2,3,370000,1,TRUE,TRUE,1987,622,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3259,622,32,3,2,3,370000,1,TRUE,TRUE,1987);"
492,1122,32,3,1.75,3,232000,4,TRUE,TRUE,1968,460,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1122,460,32,3,1.75,3,232000,4,TRUE,TRUE,1968);"
493,586,32,5,2.5,2,669950,1,FALSE,TRUE,1960,893,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (586,893,32,5,2.5,2,669950,1,FALSE,TRUE,1960);"
494,23,32,3,2,4,397500,2,FALSE,TRUE,1972,17,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (23,17,32,3,2,4,397500,2,FALSE,TRUE,1972);"
495,4959,32,2,2.5,4,490000,1,TRUE,TRUE,2004,191,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (4959,191,32,2,2.5,4,490000,1,TRUE,TRUE,2004);"
496,2892,32,4,2,1,725000,3,FALSE,TRUE,1925,860,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2892,860,32,4,2,1,725000,3,FALSE,TRUE,1925);"
497,4829,32,3,2.75,4,299000,3,FALSE,TRUE,1958,152,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (4829,152,32,3,2.75,4,299000,3,FALSE,TRUE,1958);"
498,833,32,2,1.5,3,625000,4,TRUE,TRUE,1900,382,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (833,382,32,2,1.5,3,625000,4,TRUE,TRUE,1900);"
499,4160,32,3,2.5,1,437500,2,FALSE,TRUE,2000,756,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (4160,756,32,3,2.5,1,437500,2,FALSE,TRUE,2000);"
500,4969,32,4,2.5,2,650000,4,TRUE,FALSE,2003,897,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (4969,897,32,4,2.5,2,650000,4,TRUE,FALSE,2003);"
501,2062,32,2,1,2,475000,3,FALSE,FALSE,1929,130,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2062,130,32,2,1,2,475000,3,FALSE,FALSE,1929);"
502,4088,32,3,2,4,342000,1,FALSE,TRUE,1966,77,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (4088,77,32,3,2,4,342000,1,FALSE,TRUE,1966);"
503,1753,32,4,2.5,2,1197350,1,FALSE,FALSE,1999,219,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1753,219,32,4,2.5,2,1197350,1,FALSE,FALSE,1999);"
504,3145,32,3,1.5,3,280000,2,TRUE,TRUE,1963,163,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3145,163,32,3,1.5,3,280000,2,TRUE,TRUE,1963);"
505,3306,32,2,1.75,3,240000,1,TRUE,TRUE,1993,336,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3306,336,32,2,1.75,3,240000,1,TRUE,TRUE,1993);"
506,2725,32,3,1,1,529000,3,TRUE,TRUE,1924,297,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2725,297,32,3,1,1,529000,3,TRUE,TRUE,1924);"
507,2560,32,3,1,1,442000,4,FALSE,TRUE,1941,249,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2560,249,32,3,1,1,442000,4,FALSE,TRUE,1941);"
508,4638,32,2,1,4,615000,4,FALSE,TRUE,1946,330,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (4638,330,32,2,1,4,615000,4,FALSE,TRUE,1946);"
509,2267,32,4,3.75,2,1485000,1,TRUE,FALSE,2006,14,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2267,14,32,4,3.75,2,1485000,1,TRUE,FALSE,2006);"
510,4352,32,4,1.75,4,585000,2,TRUE,FALSE,1981,652,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (4352,652,32,4,1.75,4,585000,2,TRUE,FALSE,1981);"
511,4177,32,4,2.5,4,480000,1,FALSE,FALSE,2005,895,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (4177,895,32,4,2.5,4,480000,1,FALSE,FALSE,2005);"
512,3958,32,5,3.5,4,1095000,4,TRUE,TRUE,1990,365,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3958,365,32,5,3.5,4,1095000,4,TRUE,TRUE,1990);"
513,1078,32,4,1,4,290000,4,TRUE,TRUE,1949,899,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1078,899,32,4,1,4,290000,4,TRUE,TRUE,1949);"
514,2957,32,3,1.75,2,615000,2,FALSE,TRUE,1951,980,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2957,980,32,3,1.75,2,615000,2,FALSE,TRUE,1951);"
515,2137,32,2,1,3,300000,2,FALSE,TRUE,1950,333,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2137,333,32,2,1,3,300000,2,FALSE,TRUE,1950);"
516,91,32,3,1,4,308000,1,FALSE,TRUE,1932,572,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (91,572,32,3,1,4,308000,1,FALSE,TRUE,1932);"
517,1324,32,3,2.5,4,750000,1,FALSE,TRUE,2001,636,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1324,636,32,3,2.5,4,750000,1,FALSE,TRUE,2001);"
518,3704,32,4,2.25,1,2250000,1,TRUE,FALSE,1916,462,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3704,462,32,4,2.25,1,2250000,1,TRUE,FALSE,1916);"
519,3414,32,4,3.25,4,890000,3,TRUE,FALSE,2005,221,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3414,221,32,4,3.25,4,890000,3,TRUE,FALSE,2005);"
520,1742,32,3,1,2,288000,4,FALSE,TRUE,1958,878,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1742,878,32,3,1,2,288000,4,FALSE,TRUE,1958);"
521,1323,32,2,1,1,190000,3,FALSE,FALSE,1943,893,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1323,893,32,2,1,1,190000,3,FALSE,FALSE,1943);"
522,2858,32,5,3,2,515000,1,TRUE,TRUE,2005,948,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2858,948,32,5,3,2,515000,1,TRUE,TRUE,2005);"
523,449,32,4,1.5,3,235000,1,FALSE,FALSE,1930,680,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (449,680,32,4,1.5,3,235000,1,FALSE,FALSE,1930);"
524,1340,32,2,1,4,275000,3,TRUE,FALSE,1951,258,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1340,258,32,2,1,4,275000,3,TRUE,FALSE,1951);"
525,2929,32,2,2,4,727500,3,TRUE,FALSE,1952,496,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2929,496,32,2,2,4,727500,3,TRUE,FALSE,1952);"
526,4617,32,4,2.5,1,650000,4,TRUE,TRUE,2003,691,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (4617,691,32,4,2.5,1,650000,4,TRUE,TRUE,2003);"
527,3575,32,6,5,2,1600000,4,FALSE,TRUE,2001,770,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3575,770,32,6,5,2,1600000,4,FALSE,TRUE,2001);"
528,2598,32,4,1,1,365000,4,TRUE,FALSE,1944,543,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2598,543,32,4,1,1,365000,4,TRUE,FALSE,1944);"
529,2647,32,3,1.75,3,662000,2,TRUE,TRUE,1984,148,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2647,148,32,3,1.75,3,662000,2,TRUE,TRUE,1984);"
530,1687,32,3,2.5,3,270500,4,FALSE,FALSE,1978,714,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1687,714,32,3,2.5,3,270500,4,FALSE,FALSE,1978);"
531,718,32,2,1.5,4,200000,1,FALSE,TRUE,1978,242,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (718,242,32,2,1.5,4,200000,1,FALSE,TRUE,1978);"
532,968,32,4,3.25,3,970000,4,FALSE,TRUE,1987,474,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (968,474,32,4,3.25,3,970000,4,FALSE,TRUE,1987);"
533,855,32,3,1.5,2,160000,2,FALSE,TRUE,1962,415,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (855,415,32,3,1.5,2,160000,2,FALSE,TRUE,1962);"
534,1646,32,3,1,4,204000,4,FALSE,TRUE,1971,482,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1646,482,32,3,1,4,204000,4,FALSE,TRUE,1971);"
535,125,32,3,2.25,2,358000,2,FALSE,FALSE,1985,963,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (125,963,32,3,2.25,2,358000,2,FALSE,FALSE,1985);"
536,1929,32,4,1.75,1,452000,2,TRUE,FALSE,1979,78,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1929,78,32,4,1.75,1,452000,2,TRUE,FALSE,1979);"
537,4171,32,2,2,2,595000,2,TRUE,TRUE,1900,752,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (4171,752,32,2,2,2,595000,2,TRUE,TRUE,1900);"
538,1936,32,3,2,1,249000,3,TRUE,TRUE,1994,82,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1936,82,32,3,2,1,249000,3,TRUE,TRUE,1994);"
539,3122,32,4,2.5,4,346900,4,FALSE,TRUE,1999,315,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3122,315,32,4,2.5,4,346900,4,FALSE,TRUE,1999);"
540,3092,32,3,2.5,1,2125000,1,TRUE,FALSE,1976,241,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3092,241,32,3,2.5,1,2125000,1,TRUE,FALSE,1976);"
541,1479,32,4,2.5,3,280000,2,TRUE,FALSE,2003,564,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1479,564,32,4,2.5,3,280000,2,TRUE,FALSE,2003);"
542,3319,32,4,1.75,4,318888,4,FALSE,FALSE,1973,350,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3319,350,32,4,1.75,4,318888,4,FALSE,FALSE,1973);"
543,4988,32,3,2.25,3,530000,2,TRUE,FALSE,1967,427,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (4988,427,32,3,2.25,3,530000,2,TRUE,FALSE,1967);"
544,2621,32,3,2.25,3,375000,2,FALSE,FALSE,1983,656,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2621,656,32,3,2.25,3,375000,2,FALSE,FALSE,1983);"
545,1201,32,4,2.5,3,910000,4,FALSE,TRUE,1988,889,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1201,889,32,4,2.5,3,910000,4,FALSE,TRUE,1988);"
546,3948,32,4,2.5,4,782000,4,TRUE,FALSE,1991,216,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3948,216,32,4,2.5,4,782000,4,TRUE,FALSE,1991);"
547,2019,32,2,2,4,259950,4,TRUE,TRUE,2008,146,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2019,146,32,2,2,4,259950,4,TRUE,TRUE,2008);"
548,1605,32,4,2.75,1,315000,1,FALSE,FALSE,1979,540,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (1605,540,32,4,2.75,1,315000,1,FALSE,FALSE,1979);"
549,3494,32,2,1,1,215000,4,FALSE,TRUE,1943,952,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3494,952,32,2,1,1,215000,4,FALSE,TRUE,1943);"
550,4304,32,3,1.75,2,705000,3,FALSE,TRUE,1946,276,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (4304,276,32,3,1.75,2,705000,3,FALSE,TRUE,1946);"
551,2956,32,3,3,2,1450000,3,FALSE,TRUE,1952,248,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2956,248,32,3,3,2,1450000,3,FALSE,TRUE,1952);"
552,3769,32,3,1.75,4,451000,1,FALSE,TRUE,1949,847,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (3769,847,32,3,1.75,4,451000,1,FALSE,TRUE,1949);"
553,2584,32,2,1,3,261000,2,FALSE,TRUE,1943,292,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2584,292,32,2,1,3,261000,2,FALSE,TRUE,1943);"
554,2935,32,3,1.5,3,396000,4,FALSE,TRUE,1956,15,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2935,15,32,3,1.5,3,396000,4,FALSE,TRUE,1956);"
555,2512,32,4,2.5,3,725000,3,TRUE,FALSE,1999,808,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (2512,808,32,4,2.5,3,725000,3,TRUE,FALSE,1999);"
556,4560,32,7,3.5,2,1950000,2,TRUE,FALSE,1965,745,"insert into house (addressid, ownerid, stateid, beds, bathrooms, propertytypeid,price,heatingtypeid,vacancy,appliancesincluded,yearbuilt) values (4560,745,32,7,3.5,2,1950000,2,TRUE,FALSE,1965);"
